id,organism,type,fasta_file,title,description,is_shown
199,55,3,/usr/local/i5k/media/blast/db/GCF_001687245.1_Rhagoletis_zephyria_1.0_protein.faa,GCF_001687245.1_Rhagoletis_zephyria_1.0_protein.faa,"Rhagoletis zephyria Annotation Release 100 (GCF_001687245.1), proteins",True
197,55,2,/usr/local/i5k/media/blast/db/GCF_001687245.1_Rhagoletis_zephyria_1.0_rna_from_genomic.fna,GCF_001687245.1_Rhagoletis_zephyria_1.0_rna_from_genomic.fna,"Rhagoletis zephyria Annotation Release 100 (GCF_001687245.1), RNA predicted from genomic sequence",True
235,62,1,/usr/local/i5k/media/blast/db/GCF_001854935.1_ASM185493v1_genomic.fna,GCF_001854935.1_ASM185493v1_genomic.fna,Bemisia tabaci genome assembly GCF_001854935.1 (ASM185493v1),True
240,62,3,/usr/local/i5k/media/blast/db/GCF_001854935.1_ASM185493v1_protein.faa,GCF_001854935.1_ASM185493v1_protein.faa,"Bemisia tabaci NCBI annotation release 100, proteins",True
239,62,2,/usr/local/i5k/media/blast/db/GCF_001854935.1_ASM185493v1_rna.fna,GCF_001854935.1_ASM185493v1_rna.fna,"Bemisia tabaci NCBI annotation release 100, RNA",True
721,73,2,/usr/local/i5k/media/blast/db/GCF_002443255.2_Vdes_3.0_cds_from_genomic.fna,GCF_002443255.2_Vdes_3.0_cds_from_genomic.fna,"Varroa destructor NCBI Annotation release 100, CDS",True
718,73,1,/usr/local/i5k/media/blast/db/GCF_002443255.2_Vdes_3.0_genomic.fna,GCF_002443255.2_Vdes_3.0_genomic.fna,"Varroa destructor genome assembly, Vdes_3.0",True
719,73,2,/usr/local/i5k/media/blast/db/GCF_002443255.2_Vdes_3.0_rna_from_genomic.fna,GCF_002443255.2_Vdes_3.0_rna_from_genomic.fna,"Varroa destructor NCBI Annotation release 100, transcripts",True
720,73,3,/usr/local/i5k/media/blast/db/GCF_002443255.2_Vdes_3.0_translated_cds.faa,GCF_002443255.2_Vdes_3.0_translated_cds.faa,"Varroa destructor NCBI Annotation release 100, translated CDS",True
717,77,2,/usr/local/i5k/media/blast/db/GCF_002532875.2_vjacob_1.0_cds_from_genomic.fna,GCF_002532875.2_vjacob_1.0_cds_from_genomic.fna,"Varroa jacobsoni NCBI Annotation release 100, CDS",True
714,77,1,/usr/local/i5k/media/blast/db/GCF_002532875.2_vjacob_1.0_genomic.fna,GCF_002532875.2_vjacob_1.0_genomic.fna,"Varroa jacobsoni genome assembly, vjacob_1.0",True
715,77,2,/usr/local/i5k/media/blast/db/GCF_002532875.2_vjacob_1.0_rna_from_genomic.fna,GCF_002532875.2_vjacob_1.0_rna_from_genomic.fna,"Varroa jacobsoni NCBI Annotation release 100, transcripts",True
716,77,3,/usr/local/i5k/media/blast/db/GCF_002532875.2_vjacob_1.0_translated_cds.faa,GCF_002532875.2_vjacob_1.0_translated_cds.faa,"Varroa jacobsoni NCBI Annotation release 100, translated CDS",True
810,69,2,/usr/local/i5k/media/blast/db/GCF_003254395.2_Amel_HAv3.1_cds_from_genomic.fna,GCF_003254395.2_Amel_HAv3.1_cds_from_genomic.fna,"Apis mellifera NCBI Annotation release 104, CDS",True
805,69,1,/usr/local/i5k/media/blast/db/GCF_003254395.2_Amel_HAv3.1_genomic.fna,GCF_003254395.2_Amel_HAv3.1_genomic.fna,"Apis mellifera genome assembly, Amel_HAv3.1",True
806,69,2,/usr/local/i5k/media/blast/db/GCF_003254395.2_Amel_HAv3.1_rna_from_genomic.fna,GCF_003254395.2_Amel_HAv3.1_rna_from_genomic.fna,"Apis mellifera NCBI Annotation release 104, transcripts",True
808,69,3,/usr/local/i5k/media/blast/db/GCF_003254395.2_Amel_HAv3.1_translated_cds.faa,GCF_003254395.2_Amel_HAv3.1_translated_cds.faa,"Apis mellifera NCBI Annotation release 104, translated CDS",True
699,76,2,/usr/local/i5k/media/blast/db/GCF_005281655.2_TAMU_Nfulva_1.1_cds_from_genomic.fna,GCF_005281655.2_TAMU_Nfulva_1.1_cds_from_genomic.fna,"Nylanderia fulva NCBI Annotation release 100, CDS",True
705,76,1,/usr/local/i5k/media/blast/db/GCF_005281655.2_TAMU_Nfulva_1.1_genomic.fna,GCF_005281655.2_TAMU_Nfulva_1.1_genomic.fna,"Nylanderia fulva genome assembly, TAMU_Nfulva_1.1",True
695,76,2,/usr/local/i5k/media/blast/db/GCF_005281655.2_TAMU_Nfulva_1.1_rna_from_genomic.fna,GCF_005281655.2_TAMU_Nfulva_1.1_rna_from_genomic.fna,"Nylanderia fulva NCBI Annotation release 100, transcripts",True
697,76,3,/usr/local/i5k/media/blast/db/GCF_005281655.2_TAMU_Nfulva_1.1_translated_cds.faa,GCF_005281655.2_TAMU_Nfulva_1.1_translated_cds.faa,"Nylanderia fulva NCBI Annotation release 100, translated CDS",True
803,32,2,/usr/local/i5k/media/blast/db/GCF_007210705.1_Tcal_SD_v2.1_cds_from_genomic.fna,GCF_007210705.1_Tcal_SD_v2.1_cds_from_genomic.fna,"Tigriopus californicus NCBI Annotation release GCF_007210705.1-RS_2023_08, CDS",True
798,32,1,/usr/local/i5k/media/blast/db/GCF_007210705.1_Tcal_SD_v2.1_genomic.fna,GCF_007210705.1_Tcal_SD_v2.1_genomic.fna,"Tigriopus californicus genome assembly, Tcal_SD_v2.1",True
799,32,2,/usr/local/i5k/media/blast/db/GCF_007210705.1_Tcal_SD_v2.1_rna_from_genomic.fna,GCF_007210705.1_Tcal_SD_v2.1_rna_from_genomic.fna,"Tigriopus californicus NCBI Annotation release GCF_007210705.1-RS_2023_08, transcripts",True
801,32,3,/usr/local/i5k/media/blast/db/GCF_007210705.1_Tcal_SD_v2.1_translated_cds.faa,GCF_007210705.1_Tcal_SD_v2.1_translated_cds.faa,"Tigriopus californicus NCBI Annotation release GCF_007210705.1-RS_2023_08, translated CDS",True
472,87,2,/usr/local/i5k/media/blast/db/GCF_008802855.1_Ppyr1.3_cds_from_genomic-idupdate.fna,GCF_008802855.1_Ppyr1.3_cds_from_genomic-idupdate.fna,"Photinus pyralis NCBI Annotation release 100, CDS",True
469,87,1,/usr/local/i5k/media/blast/db/GCF_008802855.1_Ppyr1.3_genomic.fna,GCF_008802855.1_Ppyr1.3_genomic.fna,"Photinus pyralis genome assembly, Ppyr1.3",True
470,87,2,/usr/local/i5k/media/blast/db/GCF_008802855.1_Ppyr1.3_rna_from_genomic-idupdate.fna,GCF_008802855.1_Ppyr1.3_rna_from_genomic-idupdate.fna,"Photinus pyralis NCBI Annotation release 100, transcripts",True
471,87,3,/usr/local/i5k/media/blast/db/GCF_008802855.1_Ppyr1.3_translated_cds-idupdate.faa,GCF_008802855.1_Ppyr1.3_translated_cds-idupdate.faa,"Photinus pyralis NCBI Annotation release 100, translated CDS",True
438,79,2,/usr/local/i5k/media/blast/db/GCF_009176525.2_AAFC_CNas_1.1_cds_from_genomic-idupdate.fna,GCF_009176525.2_AAFC_CNas_1.1_cds_from_genomic-idupdate.fna,"Contarinia nasturtii NCBI Annotation Release 100, CDS from genomic",True
437,79,1,/usr/local/i5k/media/blast/db/GCF_009176525.2_AAFC_CNas_1.1_genomic.fna,GCF_009176525.2_AAFC_CNas_1.1_genomic.fna,Contarinia nasturtii genome assembly GCF_009176525.2,True
439,79,2,/usr/local/i5k/media/blast/db/GCF_009176525.2_AAFC_CNas_1.1_rna_from_genomic-idupdate.fna,GCF_009176525.2_AAFC_CNas_1.1_rna_from_genomic-idupdate.fna,"Contarinia nasturtii NCBI Annotation Release 100, RNA from genomic",True
440,79,3,/usr/local/i5k/media/blast/db/GCF_009176525.2_AAFC_CNas_1.1_translated_cds-idupdate.faa,GCF_009176525.2_AAFC_CNas_1.1_translated_cds-idupdate.faa,"Contarinia nasturtii NCBI Annotation Release 100, translated CDS",True
451,80,2,/usr/local/i5k/media/blast/db/GCF_010583005.1_Obru_v1_cds_from_genomic-idupdate.fna,GCF_010583005.1_Obru_v1_cds_from_genomic-idupdate.fna,"Odontomachus brunneus NCBI Annotation Release 100, CDS from genomic",True
449,80,1,/usr/local/i5k/media/blast/db/GCF_010583005.1_Obru_v1_genomic.fna,GCF_010583005.1_Obru_v1_genomic.fna,Odontomachus brunneus genome assembly GCF_010583005.1,True
450,80,2,/usr/local/i5k/media/blast/db/GCF_010583005.1_Obru_v1_rna_from_genomic-idupdate.fna,GCF_010583005.1_Obru_v1_rna_from_genomic-idupdate.fna,"Odontomachus brunneus NCBI Annotation Release 100, RNA from genomic",True
452,80,3,/usr/local/i5k/media/blast/db/GCF_010583005.1_Obru_v1_translated_cds-idupdate.faa,GCF_010583005.1_Obru_v1_translated_cds-idupdate.faa,"Odontomachus brunneus NCBI Annotation Release 100, translated CDS",True
455,81,2,/usr/local/i5k/media/blast/db/GCF_012274295.1_USDA_OLig_1.0_cds_from_genomic-idupdate.fna,GCF_012274295.1_USDA_OLig_1.0_cds_from_genomic-idupdate.fna,"Osmia lignaria NCBI Annotation Release 100, CDS from genomic",True
453,81,1,/usr/local/i5k/media/blast/db/GCF_012274295.1_USDA_OLig_1.0_genomic.fna,GCF_012274295.1_USDA_OLig_1.0_genomic.fna,Osmia lignaria genome assembly GCF_012274295.1,True
454,81,2,/usr/local/i5k/media/blast/db/GCF_012274295.1_USDA_OLig_1.0_rna_from_genomic-idupdate.fna,GCF_012274295.1_USDA_OLig_1.0_rna_from_genomic-idupdate.fna,"Osmia lignaria NCBI Annotation Release 100, RNA from genomic",True
456,81,3,/usr/local/i5k/media/blast/db/GCF_012274295.1_USDA_OLig_1.0_translated_cds-idupdate.faa,GCF_012274295.1_USDA_OLig_1.0_translated_cds-idupdate.faa,"Osmia lignaria NCBI Annotation Release 100, translated CDS",True
507,64,2,/usr/local/i5k/media/blast/db/GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna,GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna,"Rhipicephalus microplus NCBI Annotation Release 100, CDS",True
504,64,1,/usr/local/i5k/media/blast/db/GCF_013339725.1_ASM1333972v1_genomic.fna,GCF_013339725.1_ASM1333972v1_genomic.fna,"Rhipicephalus microplus genome assembly, ASM1333972v1",True
505,64,2,/usr/local/i5k/media/blast/db/GCF_013339725.1_ASM1333972v1_rna_from_genomic.fna,GCF_013339725.1_ASM1333972v1_rna_from_genomic.fna,"Rhipicephalus microplus NCBI Annotation Release 100, transcripts",True
506,64,3,/usr/local/i5k/media/blast/db/GCF_013339725.1_ASM1333972v1_translated_cds.faa,GCF_013339725.1_ASM1333972v1_translated_cds.faa,"Rhipicephalus microplus NCBI Annotation Release 100, translated CDS",True
463,83,2,/usr/local/i5k/media/blast/db/GCF_013357705.1_ASM1335770v1_cds_from_genomic-idupdate.fna,GCF_013357705.1_ASM1335770v1_cds_from_genomic-idupdate.fna,"Chelonus insularis NCBI Annotation Release 100, CDS from genomic",True
462,83,1,/usr/local/i5k/media/blast/db/GCF_013357705.1_ASM1335770v1_genomic.fna,GCF_013357705.1_ASM1335770v1_genomic.fna,Chelonus insularis genome assembly GCF_013357705.1,True
464,83,2,/usr/local/i5k/media/blast/db/GCF_013357705.1_ASM1335770v1_rna_from_genomic-idupdate.fna,GCF_013357705.1_ASM1335770v1_rna_from_genomic-idupdate.fna,"Chelonus insularis NCBI Annotation Release 100, RNA from genomic",True
465,83,3,/usr/local/i5k/media/blast/db/GCF_013357705.1_ASM1335770v1_translated_cds-idupdate.faa,GCF_013357705.1_ASM1335770v1_translated_cds-idupdate.faa,"Chelonus insularis NCBI Annotation Release 100, translated CDS",True
655,120,2,/usr/local/i5k/media/blast/db/GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_cds_from_genomic.fna,GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_cds_from_genomic.fna,"Vespa mandarinia NCBI Annotation release 100, CDS",True
652,120,1,/usr/local/i5k/media/blast/db/GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_genomic.fna,GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_genomic.fna,"Vespa mandarinia genome assembly, V.mandarinia_Nanaimo_p1.0",True
653,120,2,/usr/local/i5k/media/blast/db/GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_rna_from_genomic.fna,GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_rna_from_genomic.fna,"Vespa mandarinia NCBI Annotation release 100, transcripts",True
654,120,3,/usr/local/i5k/media/blast/db/GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_translated_cds.faa,GCF_014083535.2_V.mandarinia_Nanaimo_p1.0_translated_cds.faa,"Vespa mandarinia NCBI Annotation release 100, translated CDS",True
480,88,1,/usr/local/i5k/media/blast/db/GCF_014529535.1_BU_Bcop_v1_genomic.fna,GCF_014529535.1_BU_Bcop_v1_genomic.fna,"Bradysia coprophila genome assembly, BU_Bcop_v1",True
481,88,2,/usr/local/i5k/media/blast/db/GCF_014529535.1_BU_Bcop_v1_rna_from_genomic.fna,GCF_014529535.1_BU_Bcop_v1_rna_from_genomic.fna,"Bradysia coprophila NCBI Annotation release 100, transcripts",True
482,88,3,/usr/local/i5k/media/blast/db/GCF_014529535.1_BU_Bcop_v1_translated_cds.faa,GCF_014529535.1_BU_Bcop_v1_translated_cds.faa,"Bradysia coprophila NCBI Annotation release 100, translated CDS",True
479,34,2,/usr/local/i5k/media/blast/db/GCF_014839805.1_JHU_Msex_v1.0_cds_from_genomic-idupdate.fna,GCF_014839805.1_JHU_Msex_v1.0_cds_from_genomic-idupdate.fna,"Manduca sexta NCBI Annotation release 102, CDS",True
476,34,1,/usr/local/i5k/media/blast/db/GCF_014839805.1_JHU_Msex_v1.0_genomic.fna,GCF_014839805.1_JHU_Msex_v1.0_genomic.fna,"Manduca sexta genome assembly, JHU_Msex_v1.0",True
477,34,2,/usr/local/i5k/media/blast/db/GCF_014839805.1_JHU_Msex_v1.0_rna_from_genomic-idupdate.fna,GCF_014839805.1_JHU_Msex_v1.0_rna_from_genomic-idupdate.fna,"Manduca sexta NCBI Annotation release 102, transcripts",True
478,34,3,/usr/local/i5k/media/blast/db/GCF_014839805.1_JHU_Msex_v1.0_translated_cds-idupdate.faa,GCF_014839805.1_JHU_Msex_v1.0_translated_cds-idupdate.faa,"Manduca sexta NCBI Annotation release 102, translated CDS",True
523,95,2,/usr/local/i5k/media/blast/db/GCF_015345945.1_Tmad_KSU_1.1_cds_from_genomic.fna,GCF_015345945.1_Tmad_KSU_1.1_cds_from_genomic.fna,"Tribolium madens NCBI Annotation release 100, CDS",True
520,95,1,/usr/local/i5k/media/blast/db/GCF_015345945.1_Tmad_KSU_1.1_genomic.fna,GCF_015345945.1_Tmad_KSU_1.1_genomic.fna,"Tribolium madens genome assembly, Tmad_KSU_1.1",True
521,95,2,/usr/local/i5k/media/blast/db/GCF_015345945.1_Tmad_KSU_1.1_rna_from_genomic.fna,GCF_015345945.1_Tmad_KSU_1.1_rna_from_genomic.fna,"Tribolium madens NCBI Annotation release 100, transcripts",True
522,95,3,/usr/local/i5k/media/blast/db/GCF_015345945.1_Tmad_KSU_1.1_translated_cds.faa,GCF_015345945.1_Tmad_KSU_1.1_translated_cds.faa,"Tribolium madens NCBI Annotation release 100, translated CDS",True
489,89,2,/usr/local/i5k/media/blast/db/GCF_015586225.1_ASM1558622v1_cds_from_genomic-idupdate.fna,GCF_015586225.1_ASM1558622v1_cds_from_genomic-idupdate.fna,"Lucilia sericata NCBI Annotation release 100, CDS",True
486,89,1,/usr/local/i5k/media/blast/db/GCF_015586225.1_ASM1558622v1_genomic.fna,GCF_015586225.1_ASM1558622v1_genomic.fna,"Lucilia sericata genome assembly, ASM1558622v1",True
487,89,2,/usr/local/i5k/media/blast/db/GCF_015586225.1_ASM1558622v1_rna_from_genomic-idupdate.fna,GCF_015586225.1_ASM1558622v1_rna_from_genomic-idupdate.fna,"Lucilia sericata NCBI Annotation release 100, transcripts",True
488,89,3,/usr/local/i5k/media/blast/db/GCF_015586225.1_ASM1558622v1_translated_cds-idupdate.faa,GCF_015586225.1_ASM1558622v1_translated_cds-idupdate.faa,"Lucilia sericata NCBI Annotation release 100, translated CDS",True
535,12,2,/usr/local/i5k/media/blast/db/GCF_018152115.1_ASM1815211v1_cds_from_genomic-idupdate.fna,GCF_018152115.1_ASM1815211v1_cds_from_genomic-idupdate.fna,"Drosophila rhopaloa NCBI Annotation release 102, CDS",True
532,12,1,/usr/local/i5k/media/blast/db/GCF_018152115.1_ASM1815211v1_genomic.fna,GCF_018152115.1_ASM1815211v1_genomic.fna,"Drosophila rhopaloa genome assembly, ASM1815211v1",True
533,12,2,/usr/local/i5k/media/blast/db/GCF_018152115.1_ASM1815211v1_rna_from_genomic-idupdate.fna,GCF_018152115.1_ASM1815211v1_rna_from_genomic-idupdate.fna,"Drosophila rhopaloa NCBI Annotation release 102, transcripts",True
534,12,3,/usr/local/i5k/media/blast/db/GCF_018152115.1_ASM1815211v1_translated_cds-idupdate.faa,GCF_018152115.1_ASM1815211v1_translated_cds-idupdate.faa,"Drosophila rhopaloa NCBI Annotation release 102, translated CDS",True
531,10,2,/usr/local/i5k/media/blast/db/GCF_018152265.1_ASM1815226v1_cds_from_genomic.fna,GCF_018152265.1_ASM1815226v1_cds_from_genomic.fna,"Drosophila ficusphila NCBI Annotation release 102, CDS",True
528,10,1,/usr/local/i5k/media/blast/db/GCF_018152265.1_ASM1815226v1_genomic.fna,GCF_018152265.1_ASM1815226v1_genomic.fna,"Drosophila ficusphila genome assembly, ASM1815226v1",True
529,10,2,/usr/local/i5k/media/blast/db/GCF_018152265.1_ASM1815226v1_rna_from_genomic.fna,GCF_018152265.1_ASM1815226v1_rna_from_genomic.fna,"Drosophila ficusphila NCBI Annotation release 102, transcripts",True
530,10,3,/usr/local/i5k/media/blast/db/GCF_018152265.1_ASM1815226v1_translated_cds.faa,GCF_018152265.1_ASM1815226v1_translated_cds.faa,"Drosophila ficusphila NCBI Annotation release 102, translated CDS",True
511,8,2,/usr/local/i5k/media/blast/db/GCF_018152505.1_ASM1815250v1_cds_from_genomic.fna,GCF_018152505.1_ASM1815250v1_cds_from_genomic.fna,"Drosophila elegans NCBI Annotation Release 102, CDS",True
508,8,1,/usr/local/i5k/media/blast/db/GCF_018152505.1_ASM1815250v1_genomic.fna,GCF_018152505.1_ASM1815250v1_genomic.fna,"Drosophila elegans genome assembly, ASM1815250v1",True
509,8,2,/usr/local/i5k/media/blast/db/GCF_018152505.1_ASM1815250v1_rna_from_genomic.fna,GCF_018152505.1_ASM1815250v1_rna_from_genomic.fna,"Drosophila elegans NCBI Annotation Release 102, transcripts",True
510,8,3,/usr/local/i5k/media/blast/db/GCF_018152505.1_ASM1815250v1_translated_cds.faa,GCF_018152505.1_ASM1815250v1_translated_cds.faa,"Drosophila elegans NCBI Annotation Release 102, translated CDS",True
518,11,2,/usr/local/i5k/media/blast/db/GCF_018152535.1_ASM1815253v1_cds_from_genomic.fna,GCF_018152535.1_ASM1815253v1_cds_from_genomic.fna,"Drosophila kikkawai NCBI Annotation Release 102, CDS",True
519,11,1,/usr/local/i5k/media/blast/db/GCF_018152535.1_ASM1815253v1_genomic.fna,GCF_018152535.1_ASM1815253v1_genomic.fna,"Drosophila kikkawai genome assembly, ASM1815253v1",True
516,11,2,/usr/local/i5k/media/blast/db/GCF_018152535.1_ASM1815253v1_rna_from_genomic.fna,GCF_018152535.1_ASM1815253v1_rna_from_genomic.fna,"Drosophila kikkawai NCBI Annotation Release 102, transcripts",True
517,11,3,/usr/local/i5k/media/blast/db/GCF_018152535.1_ASM1815253v1_translated_cds.faa,GCF_018152535.1_ASM1815253v1_translated_cds.faa,"Drosophila kikkawai NCBI Annotation Release 102, translated CDS",True
539,13,2,/usr/local/i5k/media/blast/db/GCF_018152695.1_ASM1815269v1_cds_from_genomic-idupdate.fna,GCF_018152695.1_ASM1815269v1_cds_from_genomic-idupdate.fna,"Drosophila takahashii NCBI Annotation release 102, CDS",True
536,13,1,/usr/local/i5k/media/blast/db/GCF_018152695.1_ASM1815269v1_genomic.fna,GCF_018152695.1_ASM1815269v1_genomic.fna,"Drosophila takahashii genome assembly, ASM1815269v1",True
537,13,2,/usr/local/i5k/media/blast/db/GCF_018152695.1_ASM1815269v1_rna_from_genomic-idupdate.fna,GCF_018152695.1_ASM1815269v1_rna_from_genomic-idupdate.fna,"Drosophila takahashii NCBI Annotation release 102, transcripts",True
538,13,3,/usr/local/i5k/media/blast/db/GCF_018152695.1_ASM1815269v1_translated_cds-idupdate.faa,GCF_018152695.1_ASM1815269v1_translated_cds-idupdate.faa,"Drosophila takahashii NCBI Annotation release 102, translated CDS",True
515,9,2,/usr/local/i5k/media/blast/db/GCF_018153835.1_ASM1815383v1_cds_from_genomic.fna,GCF_018153835.1_ASM1815383v1_cds_from_genomic.fna,"Drosophila eugracilis NCBI Annotation Release 102, CDS",True
512,9,1,/usr/local/i5k/media/blast/db/GCF_018153835.1_ASM1815383v1_genomic.fna,GCF_018153835.1_ASM1815383v1_genomic.fna,"Drosophila eugracilis genome assembly, ASM1815383v1",True
513,9,2,/usr/local/i5k/media/blast/db/GCF_018153835.1_ASM1815383v1_rna_from_genomic.fna,GCF_018153835.1_ASM1815383v1_rna_from_genomic.fna,"Drosophila eugracilis NCBI Annotation Release 102, transcripts",True
514,9,3,/usr/local/i5k/media/blast/db/GCF_018153835.1_ASM1815383v1_translated_cds.faa,GCF_018153835.1_ASM1815383v1_translated_cds.faa,"Drosophila eugracilis NCBI Annotation Release 102, translated CDS",True
527,7,2,/usr/local/i5k/media/blast/db/GCF_018153845.1_ASM1815384v1_cds_from_genomic.fna,GCF_018153845.1_ASM1815384v1_cds_from_genomic.fna,"Drosophila bipectinata NCBI Annotation release 102, CDS",True
524,7,1,/usr/local/i5k/media/blast/db/GCF_018153845.1_ASM1815384v1_genomic.fna,GCF_018153845.1_ASM1815384v1_genomic.fna,"Drosophila bipectinata genome assembly, ASM1815384v1",True
525,7,2,/usr/local/i5k/media/blast/db/GCF_018153845.1_ASM1815384v1_rna_from_genomic.fna,GCF_018153845.1_ASM1815384v1_rna_from_genomic.fna,"Drosophila bipectinata NCBI Annotation release 102, transcripts",True
526,7,3,/usr/local/i5k/media/blast/db/GCF_018153845.1_ASM1815384v1_translated_cds.faa,GCF_018153845.1_ASM1815384v1_translated_cds.faa,"Drosophila bipectinata NCBI Annotation release 102, translated CDS",True
497,91,2,/usr/local/i5k/media/blast/db/GCF_019457755.1_ASM1945775v1_cds_from_genomic.fna,GCF_019457755.1_ASM1945775v1_cds_from_genomic.fna,"Venturia canescens NCBI Annotation Release 100, CDS",True
494,91,1,/usr/local/i5k/media/blast/db/GCF_019457755.1_ASM1945775v1_genomic.fna,GCF_019457755.1_ASM1945775v1_genomic.fna,"Venturia canescens genome assembly, ASM1945775v1",True
495,91,2,/usr/local/i5k/media/blast/db/GCF_019457755.1_ASM1945775v1_rna_from_genomic.fna,GCF_019457755.1_ASM1945775v1_rna_from_genomic.fna,"Venturia canescens NCBI Annotation Release 100, transcripts",True
496,91,3,/usr/local/i5k/media/blast/db/GCF_019457755.1_ASM1945775v1_translated_cds.faa,GCF_019457755.1_ASM1945775v1_translated_cds.faa,"Venturia canescens NCBI Annotation Release 100, translated CDS",True
543,96,2,/usr/local/i5k/media/blast/db/GCF_021155765.1_iyDipSimi1.1_cds_from_genomic.fna,GCF_021155765.1_iyDipSimi1.1_cds_from_genomic.fna,"‘Diprion similis NCBI Annotation release 100, CDS’",True
540,96,1,/usr/local/i5k/media/blast/db/GCF_021155765.1_iyDipSimi1.1_genomic.fna,GCF_021155765.1_iyDipSimi1.1_genomic.fna,"Diprion similis genome assembly, DipSimi1.1",True
541,96,2,/usr/local/i5k/media/blast/db/GCF_021155765.1_iyDipSimi1.1_rna_from_genomic.fna,GCF_021155765.1_iyDipSimi1.1_rna_from_genomic.fna,"Diprion similis NCBI Annotation release 100, transcripts",True
542,96,3,/usr/local/i5k/media/blast/db/GCF_021155765.1_iyDipSimi1.1_translated_cds.faa,GCF_021155765.1_iyDipSimi1.1_translated_cds.faa,"Diprion similis NCBI Annotation release 100, translated CDS",True
551,98,2,/usr/local/i5k/media/blast/db/GCF_021155775.1_iyNeoPine1.1_cds_from_genomic.fna,GCF_021155775.1_iyNeoPine1.1_cds_from_genomic.fna,"Neodiprion pinetum NCBI Annotation release 100, CDS",True
545,98,1,/usr/local/i5k/media/blast/db/GCF_021155775.1_iyNeoPine1.1_genomic.fna,GCF_021155775.1_iyNeoPine1.1_genomic.fna,"Neodiprion pinetum genome assembly, iyNeoPine1.1",True
549,98,2,/usr/local/i5k/media/blast/db/GCF_021155775.1_iyNeoPine1.1_rna_from_genomic.fna,GCF_021155775.1_iyNeoPine1.1_rna_from_genomic.fna,"Neodiprion pinetum NCBI Annotation release 100, transcripts",True
550,98,3,/usr/local/i5k/media/blast/db/GCF_021155775.1_iyNeoPine1.1_translated_cds.faa,GCF_021155775.1_iyNeoPine1.1_translated_cds.faa,"Neodiprion pinetum NCBI Annotation release 100, translated CDS",True
548,97,2,/usr/local/i5k/media/blast/db/GCF_021155785.1_iyNeoFabr1.1_cds_from_genomic.fna,GCF_021155785.1_iyNeoFabr1.1_cds_from_genomic.fna,"Neodiprion fabricii NCBI Annotation release 100, CDS",True
544,97,1,/usr/local/i5k/media/blast/db/GCF_021155785.1_iyNeoFabr1.1_genomic.fna,GCF_021155785.1_iyNeoFabr1.1_genomic.fna,"Neodiprion fabricii genome assembly, iyNeoFabr1.1",True
546,97,2,/usr/local/i5k/media/blast/db/GCF_021155785.1_iyNeoFabr1.1_rna_from_genomic.fna,GCF_021155785.1_iyNeoFabr1.1_rna_from_genomic.fna,"Neodiprion fabricii NCBI Annotation release 100, transcripts",True
547,97,3,/usr/local/i5k/media/blast/db/GCF_021155785.1_iyNeoFabr1.1_translated_cds.faa,GCF_021155785.1_iyNeoFabr1.1_translated_cds.faa,"Neodiprion fabricii NCBI Annotation release 100, translated CDS",True
559,100,2,/usr/local/i5k/media/blast/db/GCF_021461385.2_iqSchPice1.1_cds_from_genomic.fna,GCF_021461385.2_iqSchPice1.1_cds_from_genomic.fna,"Schistocerca piceifrons NCBI Annotation release 100, CDS",True
630,100,3,/usr/local/i5k/media/blast/db/GCF_021461385.2_iqSchPice1.1_protein.faa,GCF_021461385.2_iqSchPice1.1_protein.faa,"Schistocerca piceifrons NCBI Annotation release 100, translated CDS",True
629,100,2,/usr/local/i5k/media/blast/db/GCF_021461385.2_iqSchPice1.1_rna.fna,GCF_021461385.2_iqSchPice1.1_rna.fna,"Schistocerca piceifrons NCBI Annotation release 100, transcripts",True
567,102,2,/usr/local/i5k/media/blast/db/GCF_021461395.2_iqSchAmer2.1_cds_from_genomic.fna,GCF_021461395.2_iqSchAmer2.1_cds_from_genomic.fna,"Schistocerca americana NCBI Annotation release 100, CDS",True
628,102,3,/usr/local/i5k/media/blast/db/GCF_021461395.2_iqSchAmer2.1_protein.faa,GCF_021461395.2_iqSchAmer2.1_protein.faa,"Schistocerca americana NCBI Annotation release 100, translated CDS",True
627,102,2,/usr/local/i5k/media/blast/db/GCF_021461395.2_iqSchAmer2.1_rna.fna,GCF_021461395.2_iqSchAmer2.1_rna.fna,"Schistocerca americana NCBI Annotation release 100, transcripts",True
571,47,2,/usr/local/i5k/media/blast/db/GCF_021901455.1_iyNeoLeco1.1_cds_from_genomic.fna,GCF_021901455.1_iyNeoLeco1.1_cds_from_genomic.fna,"Neodiprion lecontei NCBI Annotation release 101, CDS",True
568,47,1,/usr/local/i5k/media/blast/db/GCF_021901455.1_iyNeoLeco1.1_genomic.fna,GCF_021901455.1_iyNeoLeco1.1_genomic.fna,"Neodiprion lecontei genome assembly, iyNeoLeco1.1",True
